review_text,rating,review_date,thumbs_up
ứng dụng rất tốt,5,2026-04-12 00:19:17,0
như l,1,2026-04-12 00:15:41,0
ok,5,2026-04-11 23:51:22,0
đơn đã thanh toán qua internet banking hủy do quán hết món xong đợi tận hơn 2 tuần vẫn không thấy tung tích của việc hoàn tiền. Quá tệ,1,2026-04-11 23:41:14,0
rất hay,5,2026-04-11 23:28:29,0
tôi thật sự rất thích thú với ứng dụng này thật tuyệt vời OK ⭐⭐⭐⭐⭐⭐,5,2026-04-11 23:05:13,0
đa dạng mặt hàng nhưng sp bán nhiều món chưa chất lượng lắm,3,2026-04-11 23:02:35,0
tốt,5,2026-04-11 21:38:00,0
"Trả đơn đặt hàng không được , khách hàng là thượng đế nên yêu cầu bộ phận làm việc phải tuân thủ khách hàng !!",1,2026-04-11 20:34:37,1
ok,5,2026-04-11 19:38:12,0
tôi rất thích 👤💛😇♥️🦋🌺🥴👏💥👿👄✋🤣🍒💓💗🥲🥴🦋🌶️♥️♥️😇👤🌹💥👿🥲🦋🥀,5,2026-04-11 19:00:43,0
mẹ nó mua gói shopee vip thì quảng cáo tặng mã chat gpt go... giờ mở mã ra không được.. giỡn mặt tao hả?,1,2026-04-11 18:48:16,0
"-1 sao vì mỗi lần tắt quảng cáo, dấu X có chút xíu, bấm tắt là tự động chuyển đến shopee.",4,2026-04-11 18:33:52,0
rất tốt,5,2026-04-11 18:27:55,0
cái map giao hàng shoppe nó bị cái gì vậy sai tùm lum r sao tao theo dõi đơn hàng ?,1,2026-04-11 18:22:24,10
dịch vụ tuyệt,5,2026-04-11 18:02:29,0
tốt,5,2026-04-11 16:56:11,0
"trải nghiệm quá tệ shop tự hủy hàng của khách, giao hàng thì lâu nói chung là không lên dùng",1,2026-04-11 16:19:41,0
app dùng rất ổn,5,2026-04-11 16:19:04,2
treo đầu chó bán thịt dê,1,2026-04-11 16:04:33,0
tự động hủy hàng và cũng ko hoàn lại tiền ??,1,2026-04-11 15:57:09,0
tốt,5,2026-04-11 15:49:39,1
đặt hàng thì hàng tự hủy là sao? đặt lại thì bảo mã hết hạn ?,1,2026-04-11 15:33:23,0
ok,5,2026-04-11 15:06:11,0
"cho lắm mã giảm giá mà đeo dùng đc sát minh cho cố vô rồi M2 ,1 sao áp l//",1,2026-04-11 14:57:17,4
tuyệt,5,2026-04-11 14:54:41,0
"thêm tủ nhận hàng làm j bt chỗ có chỗ ko ,hình thức giao tận nơi thì ko đc .chắc shopee để làm cảnh",1,2026-04-11 14:44:48,0
thủ tục hủy hàng rắc rối,1,2026-04-11 14:44:43,0
"tiện , nhanh,gọn ,lẹ",5,2026-04-11 14:44:07,0
"bấm trượt vào bất kỳ quảng cáo nào cũng dẫn đến shoppee lên tôi đã gỡ app, app rác",1,2026-04-11 14:26:16,0
"hàng hoàn trả không điều shipper tới lấy được thì tụi bây nên ghi thẳng trên mục hoàn trả là khách tự đem tới bưu cục đi, để khách như tụi tao không phải rảnh chờ đợi rồi nhắn nhờ trợ giúp tụi bây, bớt làm mất thời gian cái",1,2026-04-11 14:24:58,0
"Shopee rất đa dạng sản phẩm, nhiều chương trình khuyến mãi, giá cực kỳ tốt. i love shopee.",5,2026-04-11 14:24:04,2
rất ok.,5,2026-04-11 14:11:21,2
ok,5,2026-04-11 13:55:55,0
"Shipper làm việc không uy tín ( Tuyên ) giao hàng chậm trễ, hay giao vào những lúc khách k có ở nhà( khách hàng đã để lại lời nhắn là giao vào thời đểm nào.....nhưng shipper vẫn cố tình giao ngoài giờ) xog hủy hàng.",1,2026-04-11 13:51:50,2
"thông báo tin vặt ít thôij, giờ nào cũng shop pe,bị khùng hay gì vặt miết vậy??",2,2026-04-11 13:40:19,0
"Quá thất vọng, ko ngờ mk cx cs ngày này.Đặt đơn áp đc mã ngon, shopee cx cho đi đơn đến trạm cuối cùng nhưng lại mấy ngày liền ko giao dù ngày thường.Khiếu nại lại bảo sẽ bồi thường 10.000xu trong khi mk áp mã giảm tận 60k.R lời hay lỗ.Vừa ko cs đồ dùng vừa ko còn mã tốt.Rất tệ.Đáng giá -sao",1,2026-04-11 13:36:12,1
khó chịu,1,2026-04-11 13:30:24,0
tải rất lâu nha,1,2026-04-11 13:30:23,0
hết nhân viên hay sao tủ nhận hàng ko rảnh giao tận nơi ko đc hả ưu tiên khách,1,2026-04-11 13:28:46,0
Cứ quảng cáo chiếm quyền sử dụng máy rất khó chịu,1,2026-04-11 13:28:05,1
rất hài lòng,5,2026-04-11 13:20:20,0
"bộ phận vận chuyển quá tệ, đang cần đơn gấp mà mãi 6 ngày rồi không thấy giao đã vậy còn trễ hơn 3 ngày dự kiến giao hàng",1,2026-04-11 13:01:19,3
tôi là fan shopee nhưng dạo này trả hàng rất khó khăn. dù bên bán sai. yêu cầu chụp hình gắt gao sản phẩm trả. cần xem lại chi nhánh Cần Giuộc. đà này sẽ thất bại trước tiktok. họ chỉ cần chụp bao bì vỏ ngoài là duyệt ngay. bái bai nhé,1,2026-04-11 12:57:06,2
"Shoppe chính sách tệ, không xử lý vấn đề của khách, luôn tìm cách đổ lỗi cho khách hàng, lừa dối khách hàng, mọi người đừng nên sự dụng để tránh bị ấm ức về mình, giờ đã có rất nhiều sàn tốt hơn rồi",1,2026-04-11 12:55:58,2
đặc ko đc nhận hàng chủ động thì ko đc chuyển qua giao hàng tận nơi thì xác nhận ko đc 😡😡😡,1,2026-04-11 12:55:43,4
"rất ổn, Ai tìm kiếm hơi ngu",5,2026-04-11 12:55:32,1
tôi rất yêu app này 😍😍😍😍😍😍,5,2026-04-11 12:51:44,0
ok,5,2026-04-11 12:34:05,0
tốt,5,2026-04-11 12:30:44,0
mua đồ k nhận dc hàng mà dám để đã giao,1,2026-04-11 12:27:40,1
khá dễ dàng khi mua hàng.,5,2026-04-11 12:19:51,5
được,5,2026-04-11 12:16:28,0
"ứng dụng tuyệt vời, phù hợp săn sale",5,2026-04-11 12:16:19,1
giao hàng rất chậm,1,2026-04-11 12:07:59,0
tài khoản của tôi không thể cập nhật địa chỉ theo đơn vị hành chính mới. Cho nên mọi đơn hàng liền bị hủy khi mua.,2,2026-04-11 12:07:34,0
Nhanh và tiết kiệm,5,2026-04-11 12:03:48,0
OK,5,2026-04-11 12:02:04,0
ít mã giảm quá,5,2026-04-11 11:54:29,1
app rất tốt nhưng ko thỏa mãn mua đồ,5,2026-04-11 11:48:18,2
mua hàng trên shopoe rất hài lòng,5,2026-04-11 11:45:00,1
Dẹp luôn cái giao hàng trong ngày dùm cái. Trong ngày gì mà 3 ngày chưa giao? Làm ăn kiểu đó đó.,1,2026-04-11 11:33:56,0
đợi hàng cực kì lâu,1,2026-04-11 11:31:28,1
rất là hay,5,2026-04-11 11:20:00,0
oki nha,5,2026-04-11 11:07:25,0
"Không mô tả rõ ràng các mặt hàng nào hạn chế đổi trả, đến khi trả hàng hệ thống mới thông báo. Qui trình làm việc cứng nhắc, thiệt hại khách hàng phải chịu. Hàng shopee tự đóng gói và giao bị thiếu, trả hàng hoàn tiền thì xử lý cả 1 tuần, sao không thấy cải tiến mà toàn cải lùi vậy. Đẻ ra cái chức năng hối thúc cho có, ngày nào cũng hối mà không nhanh được một xíu nào.",1,2026-04-11 11:07:15,5
yêu cầu gặp nhân viên không được,1,2026-04-11 11:01:48,0
ok,5,2026-04-11 10:52:22,0
good,5,2026-04-11 10:45:00,0
tốt,5,2026-04-11 10:39:06,0
OK sai hàng hoàn tiền rất nhanh,5,2026-04-11 10:38:44,0
ok,4,2026-04-11 10:38:30,0
ok phết,5,2026-04-11 10:36:36,0
"tôi rất thích ứng dụng này, nhanh giao dịch tiện lợi, giá sp hợp lý.",5,2026-04-11 10:36:14,0
"hồi này shopee không trả được hàng rất bất tiện, mua hàng online sao chính xác được, ra cửa hàng mua, người ta còn cho trả hàng, shopee không hỗ trợ trả hàng làm tôi lo lắng, không dám mua thoải mái nữa, giờ phải cân nhắc thật kỹ, mấy đồ mua gần đây bỏ không dùng được uổng phí rồi",4,2026-04-11 10:25:25,0
làm tốn tiền t,5,2026-04-11 10:22:53,0
WÁ tốt,5,2026-04-11 10:20:37,2
đc,5,2026-04-11 10:02:05,0
"đùa thật đấy, cái nick vừa đăng ký báo vi phạm ko cho dùng là ý gì",1,2026-04-11 09:59:41,1
tuyệt vời,5,2026-04-11 09:45:16,0
"Thanh toán ví spaylater , đã trừ tiền rồi mà giao dịch ko thành công cũng ko thông báo gì cho ngta hết. Tiền hoàn về số dư sp , đâu phải lúc nào ngta cũng rảnh để vô sp xem số dư sp đâu. Rồi giờ phải tốn phí trả chậm oan uổn , chán",1,2026-04-11 09:37:23,3
good,5,2026-04-11 09:32:12,0
dich vụ rất tốt,5,2026-04-11 09:25:43,0
cứ bắt người dùng chọn tủ nhận hàng,1,2026-04-11 09:02:52,2
đặt mà toàn bị hủy ko à,1,2026-04-11 08:59:19,0
"Đơn đang ship thì bị hủy, hỏi cskh thì báo là có dấu hiệu bất thường và vì lý do bảo mật nên không thể nói rõ, nói thế ai chả nói được",1,2026-04-11 08:47:26,0
tốt,4,2026-04-11 08:44:31,1
tôi rất thích,5,2026-04-11 08:42:11,0
khuôn mặt của mình mà xác thực không được bó tay,1,2026-04-11 08:38:25,1
rẻ,5,2026-04-11 08:27:52,0
quá đẳng cấp,5,2026-04-11 08:27:29,0
"không tại sao lập tài khoản nào cũng kh mua được là sao , mà không có lập nhiều ac nha",1,2026-04-11 08:23:22,0
mới tạo tài khoản vô đặt hàng ko đặc được cứ kêu là M02/D02 bật mình,1,2026-04-11 08:21:44,0
"ok đó, chỉ là tôi vào ứng dụng khác gặp quảng cáo là tự mở shopee luôn, ghét bỏ mẹ, làm máy tôi lag luôn chứ.",1,2026-04-11 08:20:49,1
hay sao vì hàng pha kề nhiều quá,2,2026-04-11 08:20:40,0
"Kh mua đc đồ, mua mà hiển thị kh có vj chí cố định",1,2026-04-11 08:06:31,0
như cak đừng nên dùng,1,2026-04-11 08:04:18,1
sài Shopee thật là tuyệt vời và sản khoái hơn thẳng,5,2026-04-11 07:55:35,1
tuyệt vời hơn một siêu thị!,5,2026-04-11 07:53:26,1
lỗi vặt nhiều kinh khủng,1,2026-04-11 07:50:31,2
shoppe nên kiểm tra lại ứng dụng của mình có nhiều tài khoản tặng tiền tặng su có đường Link dẫn dụ khách hàng rất nguy hiểm,3,2026-04-11 07:41:51,6
mẹ nó đặt hôm thứ tư rồi giờ còn chưa thấy giao phải chi ở xa đi rồi không nói nhưng này ở Thành Phố Hồ Chí Minh trên tik tok hai ngày có còn này 4 ngày chưa thấy tôi khuyên mọi người đừng có tải ứng dụng này,1,2026-04-11 07:38:12,0
đợi thức ăn 3 tiếng k cho hoàn tiền,1,2026-04-11 07:32:52,2
mất dạy,1,2026-04-11 07:21:09,0
rất tốt,5,2026-04-11 07:13:40,0
"tệ lúc trước giao hàng mới trả tiền bây giờ phải thanh toán bằng thẻ tín dụng,đa số người dân, người lớn tuổi và trẻ em dưới 18 tuổi đau ai cũng sử dụng thẻ tín dụng chứ",1,2026-04-11 07:12:00,2
ok,5,2026-04-11 07:09:31,0
ổn,5,2026-04-11 06:59:34,0
dùng ok nhưng một số lúc vẫn hơi lác và ko nhận ra vấn đề cần hỏi,4,2026-04-11 06:50:59,0
đặt hàng mà cứ hủy,1,2026-04-11 06:49:03,2
phí vận chuyển cao vl k giám mua hàng trên shoppe,1,2026-04-11 06:48:50,3
đặt thì dễ dễ kúc trả hàng phải đợi xem xét 3 ngày + thêm 7 ngày tổng 10 ngày để trả hàng mới nhận được tiền hoàn trả,1,2026-04-11 06:45:13,1
Rất tốt. đa dạng sp.có nhiều chương trình giảm giá .Chúc shoppe càng phát triển bền vững 😃😃😃😃😃😃😃😃😃😄,5,2026-04-11 06:44:15,1
Tải app xong đăng nhập bằng sdt ko đc. Gửi opt về nhập vô toàn báo lỗi.,1,2026-04-11 06:33:45,0
hay,5,2026-04-11 06:31:10,2
"Gần đây làm ăn khá chán, đơn giao chậm gần cả tuần, tự ý hủy đơn không có mail hay tin nhắn giải thích với khách hàng, lí do hủy đơn rất vớ vẩn là giao hàng thất bại trong khi không có cuộc gọi đến nào của shipper để thực hiện giao hàng",1,2026-04-11 06:30:31,7
tốt,5,2026-04-11 06:23:27,0
shipper sdt 0334755*** bảo kêu ra lấy mà đợi nữa tiếng xong vào đợi đến tối vẫn k thấy điện lại,1,2026-04-11 06:09:59,5
"shipper gọi mình ngủ ko ghe đc, 2 h sau dậy thấy thế gọi luôn nhưng không trl. 3 hôm liên tiếp mình gọi cho shipper để lấy hàng đều không được. thấy trên app hiện lên mình đã nhận hàng r trong khi đó là chưa có j cả . thất vọng vô cùng!!",3,2026-04-11 06:09:18,0
trò chơi bịp vl gắp thú trúng đ cho đổi thường,1,2026-04-11 06:06:30,1
"Quá lag , đang dùng thì dừng màn hình và bị thoát",2,2026-04-11 05:55:45,4
hàng đã vào kho rồi nhưng mà chưa giao ??? bị cái gì vậy tr trước nhanh lắm mà,1,2026-04-11 05:53:49,0
"Quản lý như qq, ngày nhận một đống tin nhắn spam, méo quan tâm mà cũng nhắn cho đc, quản lý yếu kém Màn hình tối thì k có",1,2026-04-11 05:49:13,3
app rất tốt,5,2026-04-11 05:34:41,0
Như l,1,2026-04-11 05:32:55,0
được,5,2026-04-11 05:26:52,1
quá tệ,1,2026-04-11 05:18:54,0
rất tốt,5,2026-04-11 05:13:32,0
có cái tủ hàng mà ở xa k mua đc,1,2026-04-11 05:06:54,0
ok,5,2026-04-11 04:43:51,0
giao hàng không đúng hẹn quá muộn,1,2026-04-11 04:42:55,0
"làm ăn củ chuối , mất thời gian của khách mà k đc việc gì , k f ship nào cũng vậy ,nhưng thật sự quá bức xúc với những ship hãm đề nghị tách phần đánh giá sao của tài xế và ng bán hàng ra , mỗi 1 đơn k giao về đc khách có quyền đánh giá sao , chứ k f k giao cho thì khách cũng k biết đánh giá ship giao trễ hay hủy đơn ở phần nào, bg có phần đồng kiểm lại kêu là k đồng kiểm luôn với khách , f để giờ cuối mới đc là tn , ủa khách bg f theo ship à , ship cho đồng kiểm luôn mới đc à",1,2026-04-11 04:39:00,5
"Ứng dụng rất tuyệt vời, 1☆ là Việt Nam còn 5☆ là Tung Của nhé",1,2026-04-11 04:35:43,0
"lúc nào đặt đơn app cũng cho tài xế ghép đơn hết, lỗi cũng không phải của mấy chú mà khách đợi cũng mệt vậy, ghép đơn gần 2 tiếng đồng hồ vẫn chưa có mà quán người ta làm xong từ lâu luôn rồi",1,2026-04-11 04:20:08,1
bên giao hàng không gửi hàng trực tiếp qua trước nhà nhưng lại gửi cách nhà 200m. k nhận hàng .,2,2026-04-11 04:19:31,0
giá thành cao. hay giao sai mẫu hàng. chế độ hoàn tiền k tốt. shop k tương tác,1,2026-04-11 04:18:35,0
"kêu thắc mắc thì khiếu nại, khiếu nại thì giải quyết như qq☺️",1,2026-04-11 04:17:04,2
không hài lòng đặt hàng k đc,1,2026-04-11 04:15:24,0
tôi đã mua gói VIP để được giảm giá nhiều hơn,5,2026-04-11 04:06:35,1
ok,5,2026-04-11 04:00:45,0
ok,5,2026-04-11 03:56:49,0
ok,5,2026-04-11 03:55:52,0
mua sắm hợp lí,5,2026-04-11 03:51:56,0
cứ bắt nhập tủ nhận hàng trong khi Đos ba đồn kh có tủ nhận hàng nào,1,2026-04-11 03:51:41,2
"nhân viên giao hàng Tấn Phi khu vực lai uyên bàu bàng Bình Dương cố tình không giao đơn cho khách, tạo báo cáo sai và giả cuộc gọi, đơn 2604065FHE8JMN",1,2026-04-11 03:51:39,0
ứng dụng này không còn nữa,1,2026-04-11 03:40:02,0
đặt toàn bị hủy???,2,2026-04-11 03:38:54,0
ghét nhất qcao shopee,1,2026-04-11 03:37:20,0
Soppe giờ quá tệ đặt mấy đơn hàng liên tiếp đều bị hoàn trả liên tiếp.Này kô rõ là soppe bỏ đơn hay đứa sipper bỏ đơn để tự hoàn về rồi còn ghi là người nhận từ chối trong khi sipper có gọi cho khách đâu mà dám ghi là khách từ chối.,1,2026-04-11 03:30:24,0
quá nhiều quảng cáo về ứng dụng này,1,2026-04-11 03:08:49,0
tự nhiên có cái tủ nhận hàng trong khi chỗ t kh có tủ nhận hàng để đặt hàng đến nỗi kh đặt được hàng luôn,1,2026-04-11 03:08:41,1
5 sao,5,2026-04-11 02:53:35,0
tuyệt vời,5,2026-04-11 02:12:58,0
Mua hàng tiện lợi,5,2026-04-11 02:08:49,0
rất ok,5,2026-04-11 02:04:33,0
kêu học sinh làm tùm lum mắc mệt,1,2026-04-11 02:04:27,4
tự ý hủy đơn,1,2026-04-11 02:02:56,1
rất tiện lợi,5,2026-04-11 01:56:48,0
ổn,5,2026-04-11 01:46:19,0
"mua gói shoppe vip, rồi rốt cuộc là đặt bằng tài khoản vip hay không vip nào cũng dc giảm giá y chang zi. sau này k mua gói nữa. bực cả mình",3,2026-04-11 01:40:49,1
trãi nghiệm hoàn tiền như qq. mua hàng trả về gần cả tháng tiền chưa hoàn về tài khoản. làm ăn đúng chán đời. hẹn 3.5 ngày hỏi lại thì lại hẹn tiếm 3.5 ngày . 4.5 lần như đùa với khách hàng. tiền thì không hoàn.,1,2026-04-11 00:59:01,1
"có nhiều tin nhắn quà tặng Shopee lừa đảo,dù bị Shopee khóa nhưng ngày vẫn 2-3 tin🤨,rùi xây dựng cho lắm trò chơi,video để app nặng,lúc mua sắm thì lang lòi ra",2,2026-04-11 00:53:47,196
hàng ok,5,2026-04-11 00:52:40,0
cũm cũm,4,2026-04-11 00:31:05,0
"thêm cái tủ nhận hàng vào làm gì ko biết, đã thế còn khoá cái giao hàng tận nơi của bố m, đúng tuất shopee",1,2026-04-11 00:19:13,2
"shipper giao lâu không đúng dự kiến,bảo giao sau 10/4 là có voucher mà sau 10/4 đã có gì đâu???.Dùng tiktok còn hơn",1,2026-04-11 00:12:08,1
"shopee rất tốt, vô mall mua hàng chính hãng thì yên tâm hơn, đa dạng hàng hóa, giao hàng đúng hẹn",5,2026-04-10 23:56:17,1
lừa đảo,1,2026-04-10 23:55:30,0
good,5,2026-04-10 23:47:15,0
tuyệt vời,5,2026-04-10 23:44:52,0
"dạo gần đây Shopee phục vụ kém, k bảo vệ quyền lợi người mua, rõ ràng mua hàng a shop giao hàng b làm hàn trả bị từ chối do k đúng, mà tôi quay video nhận hàng và đơn khác nhau. thật sự 1 cảm giác mua hàng tại Shopee đang rất dở người mua k đc bảo vệ quyền lợi kiểu đã đặt hàng là phải lấy.",1,2026-04-10 23:27:17,0
rất vô trách nhiệm. ứng dụng rất tồi.,1,2026-04-10 23:14:04,2
cứ bị lỗi trang,1,2026-04-10 22:54:59,4
rất rất tệ,1,2026-04-10 21:57:24,0
"kém tệ, chả được cái gì ra hồn, phá sản đi là vừa",1,2026-04-10 20:03:06,7
quảng cáo vô tội vạ,1,2026-04-10 18:55:21,1
Shopee làm ăn sống nhăn. tẩy chay luôn,1,2026-04-10 18:48:55,1
"máy gắp xu rớt quài , bị gì vậy , gái hay gì",3,2026-04-10 18:20:53,0
"app nào web nào cũng quảng cáo shopee , đánh giá 1* vì quá phiền",1,2026-04-10 18:17:08,2
"app như qq.Phương thức vận chuyển nhanh thì k đc hỗ trợ cứ bắt t phải dùng tủ nhận hàng,trong khi đó tủ nhận hàng cách nhà t tận 13km.1s là đúng👍👍",1,2026-04-10 17:56:36,0
"người ta xem live nhận xu thì kêu vi phạm không cho nhận, đấu nước làm xong nhiệm vụ rồi cũng không cho nhận.",1,2026-04-10 17:49:15,5
Tự động gia hạn gói 1 năm không thông báo trước cho KH,1,2026-04-10 17:33:39,15
tốt,5,2026-04-10 17:22:20,1
hay,5,2026-04-10 17:16:47,0
"không làm gì vi phạm, mua bình thường bị kêu nick vi phạm và k cho lấy xu khi xem live? trò chơi lỗi lên lỗi xuống",1,2026-04-10 17:13:58,0
qc khó chịu vc,1,2026-04-10 17:01:22,1
"mua hàng nhưng bắt nhận hàng ở tủ hoặc nhận chủ động khó tìm chỗ nhận và còn xa nx khu vực tôi ko có , khó chịu khi đặt hàng rồi lại bị tự động hủy ở phần nhận hàng chủ động. lên cho giao hàng tận nơi! .",3,2026-04-10 16:30:51,1
quảng cáo cực nhiều,1,2026-04-10 16:25:34,0
ok,5,2026-04-10 16:10:54,0
Tốt lắm,2,2026-04-10 16:08:51,0
lm ăn chả ra j,1,2026-04-10 16:02:02,0
cx ổn mã vocher hơi lỗi,3,2026-04-10 15:44:27,0
ok,5,2026-04-10 15:40:59,0
"Shipper ko muốn giao hàg hay sao á, ko gọi điện, tự hoàn trả hàg lại, đặt đơn lần 2 cũg ko giao,tiếp tục hủy, làm ăn chán quá",1,2026-04-10 15:31:29,0
quảnh cáo lắm rất phiền,1,2026-04-10 15:31:28,0
5 sao tốt hiện đại,5,2026-04-10 15:21:35,1
đổi địa chỉ nhận hàng mà không được giao tận nơi cứ bắt tủ nhận hàng là sao?,1,2026-04-10 15:19:20,1
lừa đảo,1,2026-04-10 14:55:00,0
không đặt đồ đc bj mã j á,1,2026-04-10 14:51:51,2
Hệ thống xử lý chán vcl.,1,2026-04-10 14:45:01,3
rất hay,5,2026-04-10 14:44:32,0
bao giờ mở lại thanh toán khi giao đến thì tải lại,1,2026-04-10 14:34:35,0
"chỗ tôi không có tủ nhận hàng thì đừng đặt hàng nữa à=)? cài tự động tủ giao hàng,chọn phương thức giao hàng khác thì không hỗ trợ.",1,2026-04-10 14:31:12,3
mua hàng nhưng bị hủy vì cái lí do hành vi giao dịch bất thường ????,1,2026-04-10 14:25:06,0
thật sự luôn trải nghiệm rất tệ mình đã bị đánh vi phạm 2 lần chỉ vì mình đặt hàng sau rồi bị khoá tài khoản hỏi shopee thì báo là vì vài yếu tố mình hỏi thì ko trả lời kĩ cứ lấp lửng. ko những vậy còn ko giải quyết nhanh chóng nếu mak việc đặt hàng sai thì phải bên phía shop chứ người mua chỉ mua có liên quan j?? sao shopee ko khoá mấy shop đó trước đi??? mak lại đi nói người mua (mặc dù mình ko biết có phải do shop ko do bên shopee ko hề nói lý do mak mình chỉ đặt hàng bình thường cũng bị khoá,1,2026-04-10 14:23:36,0
giao hàng sai màu,1,2026-04-10 14:22:24,0
lúc có voch thì ko cho đặt chịu,1,2026-04-10 14:13:55,0
"uy tín,sp cũng ổn áp,cần gì đi chợ không có vô shoppe là có hết.",5,2026-04-10 14:12:20,0
"Tệ vcl?shipper tự ý hủy hàng khi chưa liên hệ,khiếu nại nhưng không được xử lí và lần sau cũng vậy",1,2026-04-10 13:54:24,2
như đb,1,2026-04-10 13:54:05,0
ok,5,2026-04-10 13:43:30,0
👍👍👍,5,2026-04-10 13:37:47,0
k đặt được hàng là s nữa tr đổi bao nhiêu địa chỉ r cx k đc là s dạo này shopee lm ăn chán thế,1,2026-04-10 13:34:09,0
một sao quá nhiều quảng cáo,1,2026-04-10 13:27:07,0
"Phục vụ tốt, đủ loại hàng, có đồng kiểm, giao hàng chuẩn.",5,2026-04-10 13:18:39,3
tốt tốt,5,2026-04-10 13:18:31,0
Đặt có đơn đồ ăn mà từ 19h tới 20h30 vẫn chưa có tài xế,1,2026-04-10 13:14:16,6
shop lol có mấy qc mất dậy vl,1,2026-04-10 13:10:32,0
ko cho sài mã giảm giá,1,2026-04-10 13:09:58,0
tại sao nó cứ nói đúng ngày đó là giao mà cứ dời lại ngày mai hoài vậy:)?,4,2026-04-10 13:08:53,0
tủ nhận hàng và điểm nhận hàng là gì vậy nhập địa chỉ rồi nhưng mà không đặt hàng được cứ bảo không tìm thấy dù có đổi tài khoản hay điện thoại vẫn không được chỉ cần kêu shipper đến giao hàng theo địa chỉ nhà là được rồi mà thêm mấy cái này mất công vậy ://///,1,2026-04-10 13:01:18,2
ok rất tiện lợi,5,2026-04-10 13:00:30,0
💩,1,2026-04-10 12:57:00,0
"Mua hàng nhanh, nhiều ưu đãi",5,2026-04-10 12:53:23,0
tuyệt,5,2026-04-10 12:52:01,0
app như lon quảng cáo lắm vl,1,2026-04-10 12:45:14,0
xin luôn á mỗi lần vô Shopee là nó tự lên video gợi ý cho bạn phiền với lag xóa cái đó đi làm ơn luôn á vô coi mua đồ là tự lên video gợi ý lag xóa cái đó đi em xin Shopee,1,2026-04-10 12:44:27,0
"Xóa ngay cái tính năng vừa vào là vô cái lướt short đi phiền vãi ra lìng , mong shop khắc phục vô thường xuyên lỗi toàn văng ra vô lại thì lại không được và tự nhiên đăng xuất làm tôi mất không biết bao nhiêu cái tk, về phần mua hàng thì ổn tôi chấm 8₫ còn 2 phần kia thì shoppe vẫn cần nên khắc phục để ngày càng phát triển thêm chứ để như vậy thì rất nhiều người khó chịu . Cảm ơn bạn đã đọc hết bài viết này của tôi ! ... Nên tôi chấm 3sao đỡ khi nào khắc phục được 2 cái trên thì tôi cho 5 sao",3,2026-04-10 12:38:19,0
"giao hàng đúng hạn, đồ ko bị vỡ ,thân thiện, nhiệt tình , giá rẻ",5,2026-04-10 12:35:41,0
tuyệt vời 💥💥 có 10 sao là cho cả 10 sao rồi đó,5,2026-04-10 12:29:30,0
chả ra gì,1,2026-04-10 12:22:56,1
đặt hàng ko giao,1,2026-04-10 12:14:01,0
deal shopeefood mất dại vkl,1,2026-04-10 12:03:16,1
tôi rất hài lòng về shopee này nó rất tiện lợi cho tôi,5,2026-04-10 11:58:44,0
đặt hàng rồi lại bị hủy liên tục,1,2026-04-10 11:55:43,0
tốt,5,2026-04-10 11:53:34,0
rất tốt,5,2026-04-10 11:46:58,0
hay,5,2026-04-10 11:43:03,0
ko mua đc,1,2026-04-10 11:42:29,0
"Giao dich rât tốt, cho 5*",5,2026-04-10 11:39:52,0
app tệ vl,1,2026-04-10 11:39:49,0
oki nắm,5,2026-04-10 11:38:46,0
oke,5,2026-04-10 11:23:15,0
đặt side 41 mà giao side 40 mang ko được,1,2026-04-10 11:22:53,1
ok,5,2026-04-10 11:21:59,0
giao tận ko giao tủ cc,1,2026-04-10 11:18:31,0
rất tốt và nhiệt tình,5,2026-04-10 10:56:52,1
gh nhanh bưu tá gh đều dễ thương .nhiệt tình,5,2026-04-10 10:54:25,0
ms tải là đc free nhìu lém,5,2026-04-10 10:50:54,2
tốt,5,2026-04-10 10:32:41,0
bad,1,2026-04-10 10:23:30,1
"Lý do con tôi đặt hàng ko bao giờ nhận được hàng là sao , sửa lỗi ngay!",1,2026-04-10 10:20:37,0
tự nhiên khoá tài khoản. rất vô lý. mong shopee hỗ trợ mở tài khoản cho tôi.,1,2026-04-10 10:15:58,6
đăng ký Shopee Vip để mua hàng giá ưu đãi hơn...vậy mà áp mã Vip mua hàng thì shop ko giao hàng cho đơn vị vận chuyển...😑 hài thật mà.... 1 cú lừa Shopee Vip😶,2,2026-04-10 10:13:51,0
hay,5,2026-04-10 10:05:46,0
bỏ ngay cái vừa vào ứng dụng đã đưa ngay video & live vào màn hình người dùng đi tôi không có nhu cầu xem video. vừa vào đã lag đã thế còn tự giảm âm lượng nhạc của ngta,1,2026-04-10 10:05:06,2
anh giao hàng thân thiện :))),5,2026-04-10 09:59:03,0
tuyệt,5,2026-04-10 09:55:07,0
Cãi thiện tốt sẽ nhận được đánh giá tốt. Tạm thời 3 ⭐⭐⭐,1,2026-04-10 09:38:51,20
ok,5,2026-04-10 09:23:57,0
tệ,1,2026-04-10 08:54:33,0
"làm việc nhanh chóng,giao hàng thân thiện",5,2026-04-10 08:54:30,0
có siêu nhiều voucher hấp dẫn 🤤🤤🤤♥️♥️♥️,5,2026-04-10 08:36:26,0
Rất thích,5,2026-04-10 08:35:46,0
mua hàng ko đúng mô tả trên like với video mà ko cho khách hàng đổi trả. quá tệ cho ứng dụng hàng đầu.,1,2026-04-10 08:31:40,1
