review_text,rating,review_date,thumbs_up,risk_label,clean_text
càng lúc càng tệ Mua Hàng kém chất lượng mà trả hàng lại thì đủ thứ linh tinh hơn làm giấy tờ nửa nản ...,2,2026-04-03 19:02:46,2,1,càng lúc càng tệ mua hàng kém chất_lượng mà trả hàng lại thì đủ thứ linh_tinh hơn làm giấy_tờ nửa nản
"Bọn Shopee làm ăn láo, video quay rõ cả mã vận đơn, địa chỉ quá trình unbox ra hàng giả. Hàng vẫn nguyên xi t chưa đụng vào mà ấn trả hàng nó hủy không cho trả",2,2026-05-13 19:00:16,0,1,bọn shopee làm_ăn láo_video quay rõ cả mã_vận đơn địa_chỉ quá_trình unbox ra hàng giả hàng vẫn nguyên_xi t chưa đụng vào mà ấn trả hàng nó hủy không cho trả
"shiper chỉ điện 1 lần chưa nhận được thì đã tự ý hoàn hàng về trong khi các shiper khác thường điện hẹn ngày giờ lấy nếu chưa lấy được thì cũng sẽ giao trong 3 ngày, mình đang cần mà điện có 1 lần r tự ý hủy đơn, trên app thì k có chỗ đánh giá, khó chịu thiệt sự",1,2026-03-25 20:50:30,3,1,shiper chỉ điện 1 lần chưa nhận được thì đã tự_ý hoàn_hàng về trong khi các shiper khác_thường điện hẹn ngày_giờ lấy nếu chưa lấy_được thì cũng sẽ giao trong 3 ngày mình đang cần mà điện có 1 lần r tự_ý hủy đơn trên app thì k có chỗ đánh_giá khó_chịu thiệt_sự
dạo gần đây app chuyên có kiểu . ghi là đã giai hàng mà người nhận lại không nhận được hàng là sao. là do ship ăn à,1,2026-03-24 17:25:09,5,1,dạo gần đây app chuyên có kiểu ghi là đã giai_hàng mà người nhận lại không nhận được hàng là sao là do ship ăn à
"Bắt buộc xà lơ hết sức. Người lớn nhà mình muốn hủy đơn bấm nhầm mà cứ bắt phải xác minh ngân hàng không là không cho hủy, lớn tuổi r có tạo ngân hàng đâu mà đòi có mới cho hủy trời",1,2026-03-24 10:22:59,1,1,bắt_buộc xà_lơ hết_sức người_lớn nhà mình muốn hủy đơn bấm nhầm mà cứ bắt phải xác_minh ngân_hàng_không là không cho hủy lớn_tuổi r có tạo ngân_hàng đâu mà đòi có mới cho hủy trời
mỗi lần chơi game có quảng cáo shoppe là y rằng nhảy qua shoppe.t chơi game chứ t cần mua sắm đâu.tắt đi cũng k đc.trải nghiệm rất tệ khi có quảng cáo shoppe.rất mât thiện cảm với shoppe.đề nghị các bạn sau quảng cáo khi tắt thì k đẩy vào shoppe nữa.cần mua gì c.tôi tự vào.,1,2026-03-23 05:27:04,6,1,mỗi lần chơi game có quảng_cáo shoppe là y rằng nhảy qua shoppe t chơi game chứ t cần mua_sắm đâu tắt đi cũng k đc trải_nghiệm rất tệ khi có quảng_cáo shoppe rất mât_thiện_cảm với shoppe đề_nghị các bạn sau quảng_cáo khi tắt thì k đẩy vào shoppe nữa cần mua gì c tôi tự vào
"liên kết tài khoản ngân hàng rườm rà, k link với các giao thức thanh toán khác như zalo pay hoạc momo.",1,2026-03-24 17:38:41,4,1,liên_kết tài_khoản ngân_hàng rườm_rà k link với các giao_thức thanh_toán khác như zalo pay hoạc momo
"cái app như qq v. không hỗ trợ cho người mua gì. hếtt, hỏi thì nói bên bộ phận liên quan k hỗ trợ, kkeeeuu khách tự giải quyết đi",1,2026-03-29 08:32:50,3,1,cái app như qq v không hỗ_trợ cho người mua gì hếtt hỏi thì nói bên bộ_phận liên_quan k hỗ_trợ kkeeeuu khách tự giải_quyết đi
"năm nay đặt hàng shoppe hay có tình trạng là tự hủy đơn nhé, ngay ngày giao mình hóng cuộc gọi của shipper cả ngày nhưng không hề có cuộc gọi mà lên app xem thì lại báo là giao không thành công, riết rồi khá quan ngại khi đặt hàng ở shoppe, không biết lần sau đặt có bị hủy ngay lúc đang giao hàng nữa không",1,2026-03-24 15:46:05,4,1,năm nay đặt_hàng shoppe hay có tình_trạng là tự hủy đơn nhé ngay ngày giao mình hóng cuộc_gọi của shipper cả ngày nhưng không hề có cuộc_gọi mà lên app xem thì lại báo là giao không thành_công riết rồi khá quan_ngại khi đặt_hàng ở shoppe không biết lần sau đặt có bị hủy ngay lúc đang giao hàng nữa không
"Mỗi lần đặt món nào ko có đơn hàng nào khiến mình hài lòng. Nhất là đơn hàng bị lỗi, tới bây giờ mình chưa nhận đc tiền từ các shop khác, đó tiền lì xì của mình có cơ hội mua đồ mới luôn 😢",1,2026-03-24 22:28:17,3,1,mỗi lần đặt món nào ko có đơn hàng nào khiến mình hài_lòng nhất là đơn hàng bị lỗi tới bây_giờ mình chưa nhận đc tiền từ các shop khác đó tiền lì_xì của mình có cơ_hội mua đồ mới luôn
"Đơn hàng giao quá chậm, hàng về kho địa phương rồi mà 1 tuần mấy ngày vẫn chưa giao. Càng ngày càng tệ.",1,2026-03-25 07:40:53,4,1,đơn hàng giao quá chậm hàng về kho địa_phương rồi mà 1 tuần mấy ngày vẫn chưa giao càng_ngày_càng tệ
"sàn này bán hàng toàn hàng đểu, lúc đổi hoàn trả thì không được, mọi người đừng mua hàng trên shopeee nữa",1,2026-03-25 20:33:18,2,1,sàn này bán hàng toàn hàng đểu lúc đổi hoàn_trả thì không được mọi người đừng mua hàng trên shopeee nữa
không hiểu lý do gì xem live lại không nhận được xu.cứ bảo tài khoản có 1 vài hoạt động vi phạm.mà chỉ lên mua hàng cũng vi phạm,1,2026-03-24 17:31:44,2,1,không hiểu lý_do gì xem live lại không nhận được xu cứ bảo tài_khoản có 1 vài hoạt_động vi_phạm mà chỉ lên mua hàng cũng vi_phạm
"Mấy nay cứ tới phần thanh toán là lag xoay vòng, apay later lag, vay tiêu dùng cũng lag, máy nào mở đều lag, xoá đi tải lại cũng lag, tôi dùng mạng Mobi, mọi thứ đều bth trừ đoạn thanh toán này",1,2026-03-24 08:27:33,2,1,mấy nay cứ tới phần thanh_toán là lag xoay vòng apay later lag vay tiêu_dùng cũng lag máy nào mở đều lag xóa đi_tải lại cũng lag tôi dùng mạng mobi mọi thứ đều bth_trừ đoạn thanh_toán này
"đừng ai nên mua hàng mà trả tiền trước nhé.hãy cứ chọn mục ""thanh toán khi nhận hàng"" cho chắc ăn,lỡ có bị trục trặc gì thì trả hàng,hoàn tiền cũng nhanh,chỉ trong chưa tới 1 ngày là nhận đc tiền hoàn về. tôi lỡ dại chọn ""thanh toán bằng ví shopee"",giờ trả hàng thì nó bắt phải đợi 10 ngày mới hoàn tiền về,trong khi lúc trả tiền thì mất chưa đầy 10 giây. 1 trãi nghiệm quá tệ.",1,2026-03-25 05:24:53,2,1,đừng ai nên mua hàng mà trả tiền trước nhé hãy cứ chọn mục thanh_toán khi nhận hàng cho chắc_ăn lỡ có bị trục_trặc gì thì trả hàng hoàn_tiền cũng nhanh chỉ trong chưa tới 1 ngày là nhận đc tiền hoàn về tôi lỡ dại chọn thanh_toán bằng ví shopee giờ trả hàng thì nó bắt phải đợi 10 ngày mới hoàn tiền về trong khi lúc trả tiền thì mất chưa đầy 10 giây 1 trãi_nghiệm quá tệ
"app bị ngáo phải, xem video quảng cáo này lại nghe âm thanh video quảng cáo khác, lộn nhèo lộn nhút loạn cả lên",1,2026-03-24 17:13:27,3,1,app bị ngáo phải xem video quảng_cáo này lại nghe âm_thanh video quảng_cáo khác_lộn nhèo_lộn nhút_loạn cả lên
"Mình có gọi bên tổng đài shopee.để xoá gmailcủ của mình bị mất đang liên kết vs tk shopee.mà bên a/chị bên đó ko hổ trợ mìnhđùa dỡn vớimình ,mình liên hệ 6,7 lần cũng ko đcđến tối gửi tiếp 2 lần, mấy anhchị trả lờigửi gmail cho mình những thứ ko liên quan mình có nói rằn em mất tk rùianh,anh liên kết gmail mớigiúp em đc kohoimấy lầnhọ,gửi gmail tàn mấy câu gì đâu ko. ko liênquan đến chủ đề mình nói xong mình liên hệ lại ghi rất nhiều lúc8h đêngiơ vânchưa phan hoi.Rất thất vongvs shopeetunaybo",1,2026-03-25 23:27:29,2,1,mình có gọi bên tổng_đài shopee để xóa_gmailcủ của mình bị mất đang liên_kết vs tk shopee mà bên a chị bên đó ko hổ_trợ mìnhđùa dỡn vớimình mình liên_hệ 6 7 lần cũng ko đcđến tối gửi tiếp 2 lần mấy anhchị trả lờigửi gmail cho mình những thứ ko liên_quan mình có nói rằn em mất tk rùianh anh liên_kết gmail mớigiúp em đc kohoimấy lầnhọ gửi gmail tàn mấy câu gì đâu ko ko liênquan đến chủ_đề mình nói xong mình liên_hệ lại ghi rất nhiều lúc8h đêngiơ vânchưa phan_hoi rất thất_vongvs shopeetunaybo
"Có thể thêm chức năng không tự động phát video hoặc tắt hẳn shopee video được không? nặng máy quá, lag mà nóng máy.",1,2026-04-03 20:54:13,0,1,có_thể thêm chức_năng không tự_động phát_video hoặc tắt hẳn shopee video được không nặng máy quá lag mà nóng máy
k phải vì nó không hay vì nó quảng cáo khá nhiều và dài nên đề nghị cho quảng cáo nhanh hơn đi chứ phiền vãi,1,2026-03-24 21:51:34,5,1,k phải vì nó không hay vì nó quảng_cáo khá nhiều và dài nên đề_nghị cho quảng_cáo nhanh hơn đi chứ phiền_vãi
"bây giờ mua hàng k cho trả hàng , hôm trước mua cái áo , mình có quay video lại lúc khui hàng , mà shop giao hàng bị lỗi , áo xấu quắc . mình mới hoàn tiền mà shopee k duyệt , có khiếu nại mà vẫn nói do mình quay k đáp ứng đc yêu cầu của shopee , kiu quay lại . mà hàng mình khui rồi thì làm sao mà quay video lại đc nữa . cho nên mình xin phép xoá app ạ .chán cái chính sách bảo vệ khách hàng của shopee",1,2026-03-26 05:10:55,2,1,bây_giờ mua hàng k cho trả hàng hôm trước mua cái áo mình có quay video lại lúc khui hàng mà shop giao hàng bị lỗi áo xấu quắc mình mới hoàn_tiền mà shopee k duyệt có khiếu_nại mà vẫn nói do mình quay k đáp_ứng đc yêu_cầu của shopee_kiu quay lại mà hàng mình khui rồi thì làm_sao mà quay video lại đc nữa cho_nên mình xin phép xóa app ạ chán cái chính_sách bảo_vệ khách_hàng của shopee
dịch vụ cskh kém. Hàng đặt đã rất lâu và không may trong quá trình vận chuyển đã bị vỡ/hỏng. Tuy nhiên bên đơn vị vận chuyển không liên hệ với shop hay khách hàng để báo về tình trạng của sản phẩm mà để khách đợi giao lòi mắt suốt 3 tuần🙃. Sau khi làm việc với bên cskh thì vấn đề vẫn không được giải quyết🤷‍♀️,1,2026-03-23 23:58:19,4,1,dịch_vụ cskh kém hàng đặt đã rất lâu và không may trong quá_trình vận_chuyển đã bị vỡ hỏng tuy_nhiên bên đơn_vị vận_chuyển không liên_hệ với shop hay khách_hàng để báo về tình_trạng của sản_phẩm mà để khách đợi giao lòi mắt suốt 3 tuần sau khi làm_việc với bên cskh thì vấn_đề vẫn không được giải_quyết
"đi đâu cũng dính qc shopee, lướt tiktok youtube google đều có mà khi lỡ bấm vào liền nhảy vào app hoặc đến chplay gây mất rất nhiều thời gian",1,2026-03-25 21:35:51,1,1,đi đâu cũng dính qc shopee lướt tiktok youtube google đều có mà khi lỡ bấm vào liền nhảy vào app hoặc đến chplay gây mất rất nhiều thời_gian
tôi mua hàng ko được cứ bắt có tài khoản mà làm thì cứ bảo là vi phạm trong khi mới tải về vi phạm kiểu j,1,2026-04-23 05:57:29,0,1,tôi mua hàng ko được cứ bắt có tài_khoản mà làm thì cứ bảo là vi_phạm trong khi mới tải về vi_phạm kiểu j
"trừ tiền shoppe vip vô lý vc. cho dùng thử 1 tháng shoppe vip thì tháng sau muốn ngta dùng lại thì phải hỏi ý kiến có muốn gia hạn ko? đằng này tự ý trừ hẳn thêm gói 1 năm trực tiếp trên tk NH 119k luôn ko hỏi ý kiến luôn, khác chi ăn cướp đâu. nóng máu thiệt chứ.",1,2026-03-24 17:13:18,4,1,trừ tiền shoppe_vip vô_lý vc cho dùng thử 1 tháng shoppe vip thì tháng sau muốn ngta dùng lại thì_phải hỏi ý_kiến có muốn gia_hạn ko_đằng này tự_ý trừ hẳn thêm gói 1 năm trực_tiếp trên tk nh 119 k luôn ko_hỏi ý_kiến luôn khác chi ăn cướp đâu nóng máu thiệt chứ
"Gần đây rất rất nhiều đơn hàng giao chậm hơn so với thời hạn, nhiều đơn đến kho trung gian rồi nằm đó cả tuần, nhiều đơn đến kho cuối rồi mà nằm đó mấy ngày nhất là mấy đơn cây cối mà nằm lâu là chết hết Có đơn shop ở Mê Linh, mình ở Hoàng Liệt, mà đơn đến kho cuối sau 1 ngày và nằm ở đó 2 tuần, hôm giao lại nhờ bên GHN giao Thật sự giao hàng Shopee dạo này làm ăn rất bát nháo.",1,2026-03-26 08:44:33,1,1,gần đây rất rất nhiều đơn hàng giao chậm hơn so với thời_hạn nhiều đơn đến kho trung_gian rồi nằm đó cả tuần nhiều đơn đến kho cuối rồi mà nằm đó mấy ngày nhất là mấy đơn cây_cối mà nằm lâu là chết hết có đơn_shop ở mê_linh mình ở hoàng_liệt mà đơn đến kho cuối sau 1 ngày và nằm ở đó 2 tuần hôm giao lại nhờ bên ghn giao thật_sự giao hàng shopee dạo này làm_ăn rất bát_nháo
Ko còn thích nữa...ghi nguồn gốc là nước ngoài nhưng khi giao hàng là Hà nội.Hàng hóa trên shopee trôi nổi hàng kém chất lượng khi trả hàng thì cũng đồng nghĩa tôi mất tiền dù đã trải qua các khâu trả hàng hoàn tiền ...nhưng khi rút tiền thì tiền ko vào tài khoản của tôi ...mà còn bị hành hạ nhiều thủ tục vô lý và thời gian chờ đợi ..mọi người nên cảnh giác...mong cơ quan chức năng vào cuộc...càng ngày càng tệ ...ko minh bạch ko tôn trọng khách hàng...mọi người hãy cẩn thận...hàng giả hàng kém,1,2026-04-01 19:11:57,0,1,ko còn thích nữa ghi nguồn_gốc là nước_ngoài nhưng khi giao hàng là hà_nội hàng hóa trên shopee trôi_nổi hàng kém chất_lượng khi trả hàng thì cũng đồng_nghĩa tôi mất tiền dù đã trải qua các khâu trả hàng hoàn_tiền nhưng khi rút_tiền thì tiền ko vào tài_khoản của tôi mà_còn bị hành_hạ nhiều thủ_tục vô_lý và thời_gian chờ_đợi mọi người nên cảnh_giác mong cơ_quan_chức_năng vào_cuộc càng_ngày_càng tệ ko minh_bạch ko tôn_trọng khách_hàng mọi người hãy cẩn_thận hàng giả hàng kém
Không Phải Do Người Mua Hủy Đơn Mà Vẫn Bin Khoá COD. Nên Xoá App k Sài nữa,1,2026-03-24 14:47:36,3,1,không phải do người mua hủy_đơn mà vẫn bin khóa cod nên xóa app k sài nữa
shoppe rất mất dạy nhắn tin tổng đài hỗ trợ thì nhân viên k xử lý đc tự ý rời bỏ cuộc trò chuyện. đổ lỗi cho các bên liên quan nói mình chỉ là sàn trung gian . sàn trung gian thì có nhận tiền từ khách k . shipper ai tự điều chuyển. phản ánh thì bắt thông cảm chứ k xử lý đc vấn đề,1,2026-03-28 13:15:52,2,1,shoppe rất mất dạy nhắn_tin tổng_đài hỗ_trợ thì nhân_viên k xử_lý đc tự_ý rời bỏ_cuộc trò_chuyện đổ lỗi cho các bên liên_quan nói mình chỉ là sàn trung_gian sàn trung_gian thì có nhận tiền từ khách k shipper ai tự điều_chuyển phản_ánh thì bắt thông_cảm chứ k xử_lý đc vấn_đề
đang nghe nhạc bấm vào shopee cứ bị giảm âm lượng dhs muốn tắt cái tính năng rẻ rách này cũng ko tắt đc,1,2026-03-25 21:19:09,1,1,đang nghe nhạc bấm vào shopee cứ bị giảm âm_lượng dhs muốn tắt cái tính_năng rẻ_rách này cũng ko tắt đc
"Shopee làm việc rất tùy tiện, tự ý hủy đơn mỗi khi chậm trễ trong việc chuẩn bị và vận chuyển hàng hóa! Khách hàng lại phải tìm mua thứ mình cần ở nơi khác, vô cùng mất thời gian với nhà Shopee! Giờ lại còn bỏ ""rác"" thay vì món hàng phải gởi, không biết tại sao! Hết hàng thì đóng cửa chứ sao làm ăn bất nhơn vại?",1,2026-03-28 10:05:04,17,1,shopee làm_việc rất tùy_tiện tự_ý hủy đơn mỗi khi chậm_trễ trong việc chuẩn_bị và vận_chuyển hàng hóa khách_hàng lại phải tìm mua thứ mình cần ở nơi khác vô_cùng mất thời_gian với nhà_shopee giờ lại còn bỏ rác thay_vì món hàng phải gởi không biết tại_sao hết hàng thì đóng_cửa chứ sao làm_ăn bất_nhơn vại
shopee kiểu j tự huỷ sáng 1h sớm mua 1 cây điện thoại sale thì chiều tự huỷ hay t cho shop 1 sao cho chừa nhé đang có tiền sẵn chịu shop,1,2026-03-25 22:24:56,1,1,shopee kiểu j tự hủy sáng 1 h sớm mua 1 cây điện_thoại sale thì chiều tự_hủy hay t cho shop 1 sao cho chừa nhé đang có tiền sẵn chịu shop
Quá kém cho voucher xong khách hàng dùng thì nói khách hàng gian lận cấm tài khoản trong khi khách hàng sử dụng voucher toàn trên ứng dụng và mua thêm shoppe vip để có voucher trên ứng dụng chứ có dùng bậy bạ gì. Ứng dụng có thể giới hạn lượt dùng voucher hoặc lỗi hệ thống thì hủy đơn chứ khách hàng sao biết voucher lỗi hay không còn này quay qua đỗ hết trách nhiệm cho khách hàng để khóa acc một ứng dụng nhảm nhí nhất từ trước đến nay.,1,2026-03-24 11:48:21,3,1,quá kém cho voucher xong khách_hàng dùng thì nói khách_hàng gian_lận cấm tài_khoản trong khi khách_hàng sử_dụng voucher toàn trên ứng_dụng và mua thêm shoppe_vip để có voucher trên ứng_dụng chứ có dùng bậy_bạ gì ứng_dụng có_thể giới_hạn lượt dùng voucher hoặc lỗi hệ_thống thì hủy_đơn chứ khách_hàng sao biết voucher lỗi hay không còn này quay qua đỗ hết trách_nhiệm cho khách_hàng để khóa acc một ứng_dụng nhảm_nhí nhất từ trước đến nay
tại sao tôi ko đạt đc hàng nx vậy 😠😠tôi khuyên ae ko nên tải về . thất vọng về shopi,1,2026-03-25 20:30:35,1,1,tại_sao tôi ko đạt đc hàng nx vậy tôi khuyên ae ko nên tải về thất_vọng về shopi
"tự động hủy đơn liên tục của KH, xong tự cho khách vô blacklist vì hủy đơn quá nhiều???? mà toàn là đơn hàng đã thanh toán trước, nửa tháng trời không mua đc gì đơn nhỏ mấy chục ngàn thì cho mua, đơn chưa tới 3tr thì auto hủy, phải đơn lớn xài voucher trừ nhiều thì nghi ngờ gian lận còn đáng nói. Này voucher đ giảm đc bao nhiêu mà vẫn auto hủy đơn của KH, kể cả k áp voucher vẫn hủy đơn???? cty có thật sự tôn trọng KH, hay độ phủ sóng nhiều r nên k cần KH, k cần đối tác bán hàng luôn????",1,2026-03-23 13:12:38,5,1,tự_động hủy_đơn liên_tục của kh xong tự cho khách vô_blacklist vì hủy đơn quá nhiều mà toàn là đơn hàng đã thanh_toán trước nửa tháng trời không mua đc gì đơn nhỏ mấy chục ngàn thì cho mua đơn chưa tới 3 tr thì auto hủy phải đơn lớn xài voucher_trừ nhiều thì nghi_ngờ gian_lận còn đáng nói này voucher đ giảm đc bao_nhiêu mà vẫn auto hủy_đơn của kh kể_cả k áp_voucher vẫn hủy đơn cty có thật_sự tôn_trọng kh hay độ phủ_sóng nhiều r nên k cần kh_k cần đối_tác bán hàng luôn
nền tản này bây giờ không đáng tin cậy mình thanh toán thì nhanh khi đợi hoàn tiền thì lâu lắm,1,2026-03-23 10:18:11,3,1,nền tản này bây_giờ không đáng tin_cậy mình thanh_toán thì nhanh khi đợi hoàn_tiền thì lâu lắm
Thời gian giao càng ngày càng chậm..đơn nước ngoài thì khỏi nói luugdeôn..chậm chưa từng thấy,1,2026-03-26 10:15:14,2,1,thời_gian giao càng_ngày_càng chậm đơn nước_ngoài thì khỏi nói luugdeôn chậm chưa từng thấy
làm ăn chán vlon shipper gọi dc 1 cuộc xog lúc đi làm về gọi lại thì bảo đã gửi lại về shop là sao làm ăn kiểu j vậy??,1,2026-03-24 18:01:40,4,1,làm_ăn chán vlon shipper gọi dc 1 cuộc xog lúc đi làm về gọi lại thì bảo đã gửi lại về shop là sao làm_ăn kiểu j vậy
"Vừa hận vừa thích Thích vì có nhìu vcher, mua đồ oki Hận vì qc quá nhiều, đi đâu cx gặp,coi wb,chs game,...., nói chug là làm gi cx thấy mặt Lần sau bớt lại, cảm ơn",2,2026-03-24 22:20:25,2,1,vừa hận vừa thích thích vì có nhìu vcher mua đồ oki_hận vì qc quá nhiều đi đâu cx gặp coi wb chs game nói chug là làm gi cx thấy mặt lần sau bớt lại cảm_ơn
"Shop có nhiều voucher nhưng khi dùng hoặc tích xu thì lại bị cho là vi phạm🤡. Rất là hề, như kiểu treo đầu dê bán thịt chó vậy:)). Rất tệ!!!",1,2026-03-24 12:50:23,3,1,shop có nhiều voucher nhưng khi dùng hoặc tích_xu thì lại bị cho là vi_phạm rất là hề như kiểu treo đầu dê bán thịt chó vậy rất tệ
"shopee nên xem xét đơn vị vận chuyển gíao hàng nhanh, hàng về tới trạm cuối nhưng lưu kho rất lâu không giao hàng cho khách, đơn vị vận chuyển đấy chỉ đáng 1 sao",4,2026-04-04 23:08:20,22,0,shopee nên xem_xét đơn_vị vận_chuyển giáo hàng nhanh hàng về tới trạm cuối nhưng lưu_kho rất lâu không giao hàng cho khách đơn_vị vận_chuyển đấy chỉ đáng 1 sao
"nhắn tin gọi điện nhân viên hỗ trợ hứa hẹn nhưng KHÔNG GIAO HÀNG, GIAO CHẬM",1,2026-03-24 09:28:58,2,1,nhắn tin gọi điện nhân_viên hỗ_trợ hứa_hẹn nhưng không giao hàng giao chậm
"làm ăn như cl, lỗi bên hệ thống mà nta trả hàng shipper lấy hơn 1 tuần quá time hạn hoàn tiền mà k hoàn tiền cho khách mỗi lần gọi lên toàn hẹn đợi thêm , hàng thì hoàn về shop 3 4 ngày còn trên hệ thống khách thì ngày nào cũng hiển thị lấy hàng k thành côg, còn cc hàng đâu nửa mà đòi lấy..nta mua thì tiền trao cháo múc có mắc nợ ngàn nào không mà trả hàng về rồi thì ngâm tiền nta hơn tuần lễ..nt shop thì shop báo đợi bên shoppe xác nhận.. xác nhận cl j hơn tuần mà hẹn quài..đóng app mẹ đi",4,2026-03-25 11:49:38,1,0,làm_ăn như cl lỗi bên hệ_thống mà nta trả hàng shipper lấy hơn 1 tuần quá time_hạn hoàn_tiền mà k hoàn_tiền cho khách mỗi lần gọi lên toàn hẹn đợi thêm hàng thì hoàn về shop 3 4 ngày còn trên hệ_thống khách thì ngày nào cũng hiển_thị lấy hàng k thành côg còn cc hàng đâu nửa mà đòi lấy nta mua thì tiền_trao cháo_múc có mắc nợ ngàn nào không mà trả hàng về rồi thì ngâm tiền nta hơn tuần_lễ nt_shop thì shop báo đợi bên shoppe xác_nhận xác_nhận cl_j hơn tuần mà hẹn quài đóng app mẹ đi
"hàng thì OK nhưng có đều lúc tôi cần shop phản hồi nhưng phản hồi cưa nói hết giờ làm ,lúc tôi hỏi đơn hàng đó tôi cần hủy thì ko huy để nó giao đến tận nhà OK bye",4,2026-03-25 13:06:11,1,0,hàng thì ok nhưng có đều lúc tôi cần shop phản_hồi nhưng phản_hồi cưa nói hết giờ làm lúc tôi hỏi đơn hàng đó tôi cần hủy thì ko_huy để nó giao đến tận nhà ok bye
"ổ cắm 3 chia nên chưa xài vì các ổ cắm nhà có 2 thôi dù ko thít màu sáng lắm thít màu như q cao đen nhg vẫn cho sao vì nó xinh 4 sao thôi ,chờ mua đấu nối xài thử",4,2026-03-25 15:27:44,2,0,ổ cắm 3 chia nên chưa xài vì các ổ_cắm nhà có 2 thôi dù ko thít màu sáng lắm thít màu như q cao đen_nhg vẫn cho sao vì nó xinh 4 sao thôi chờ mua đấu_nối xài thử
"thề, mãi mới săn được mấy deal hời mà tnhien hủy của ngta ghét thế kbt",2,2026-03-25 17:55:45,2,1,thề mãi mới săn được mấy deal hời mà tnhien_hủy của ngta ghét thế kbt
"mua hàng có voucher mà ko nhận được nhận, hàng bị shiper lấy luôn :(",1,2026-03-25 08:35:25,7,1,mua hàng có voucher mà ko nhận được nhận hàng bị shiper lấy luôn
Kết nối với Wifi cực kỳ yếu. Rất hay bị lỗi kết nối. Nên sa thải đội ngũ IT,1,2026-03-26 07:58:43,1,1,kết_nối với wifi cực_kỳ yếu rất hay bị lỗi kết_nối nên sa_thải đội_ngũ it
"giao hàng lâu hơn sơ dự kiến , ghi 2 hôm có hàng về nhưng đợi 10 ngày mới có hàng về",1,2026-03-28 18:43:15,1,1,giao hàng lâu hơn sơ_dự_kiến ghi 2 hôm có hàng về nhưng đợi 10 ngày mới có hàng về
"quảng cáo bất chấp, lì như chó. 1 đội ngủ khốn kiếp",1,2026-03-31 12:58:59,4,1,quảng_cáo bất_chấp_lì như chó 1 đội ngủ khốn_kiếp
nơi hội tụ bán hàng giả hàng nhái kém chất lượng. treo đầu dê bán thịch chó,1,2026-03-24 18:50:45,0,1,nơi hội_tụ bán hàng giả hàng nhái kém chất_lượng treo đầu dê bán thịch chó
sao k cái phần tìm kiếm sp k load đc v mong sửa lỗi đi ạ,1,2026-03-25 17:12:27,4,1,sao k cái phần tìm_kiếm sp k load đc v mong sửa lỗi đi ạ
"Tự nhiên bị tài khoản tự đăng xuất , mặc dù không làm gì.",1,2026-04-30 18:22:14,1,1,tự_nhiên bị tài_khoản tự đăng_xuất mặc_dù không làm gì
"shipper không gọi điện , không giao hàng , tự ý hoàn hàng của khách .",1,2026-03-25 13:31:17,7,1,shipper không gọi điện không giao hàng tự_ý hoàn_hàng của khách
"đặt hàng không dùng đc vocho, đơn hàng giao lâu, không xóa tài khoản đc",1,2026-03-26 00:51:39,4,1,đặt_hàng không dùng đc vocho đơn hàng giao lâu không xóa tài_khoản đc
ừm xài cũng OK nhưng ko bằng tiktok shop nhe mấy bồ,2,2026-03-23 16:48:01,6,1,ừm xài cũng ok nhưng ko bằng tiktok shop nhe mấy bồ
sao mình mới tải về mà cho mã giảm 80k mà xài k đc,1,2026-03-24 12:27:56,5,1,sao mình mới tải về mà cho mã giảm 80 k mà xài k đc
tự hoàn hàng không 1 cuộc gọi nào từ shipper tự hoàn đơn rất nhiểu lần,1,2026-03-26 00:21:38,2,1,tự hoàn_hàng không 1 cuộc_gọi nào từ shipper tự hoàn_đơn rất nhiểu lần
vãi chim tự đăng kí shoppe vip xong méo được hoàn tiền,1,2026-03-23 21:10:54,4,1,vãi chim tự đăng_kí shoppe vip xong méo được hoàn tiền
shopee chuyên môn khóa tài khoản tự ý hoàn hàng về shop,2,2026-03-26 08:23:10,6,1,shopee chuyên_môn khóa tài_khoản tự_ý hoàn_hàng về shop
mấy nay lỗi khi lấu lại sđt thì ấn nhập mã ko đc,1,2026-03-26 11:30:52,2,1,mấy nay lỗi khi lấu lại sđt thì ấn nhập_mã ko đc
bộ mắc tài trợ lắm hay j mà đi đâu cũng gặp,1,2026-05-09 08:21:49,1,1,bộ mắc tài_trợ lắm hay j mà đi đâu cũng gặp
hàng bán giá rất rẻ nhân một số lúc lại do nhầm địa chỉ,4,2026-03-25 21:13:53,3,0,hàng bán giá rất rẻ_nhân một_số lúc lại do nhầm địa_chỉ
trời cứ bắt người ta thanh toán xong mới đc đặt hàng 😒,1,2026-04-05 17:39:30,0,1,trời cứ bắt người ta thanh_toán xong mới đc đặt_hàng
"hàng giả , tạo acc thì nó ko cho mua app như tuctuctuc",1,2026-03-28 12:10:19,0,1,hàng giả tạo acc thì nó ko cho mua app như tuctuctuc
"shipper ko gọi điện, ko giao mà hoàn.Đừng bao h sử dụng",1,2026-03-24 18:57:46,7,1,shipper ko gọi điện ko giao mà hoàn đừng bao_h sử_dụng
Thái độ shipper của SPX Express cần được đào tạo.,1,2026-03-24 18:43:51,2,1,thái_độ shipper của spx express cần được đào_tạo
